기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,상권업종소분류명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수,자치구,행정동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS300002,편의점,4279099221,1218300,68,32,12,12,12,14,18,17,14,4,27,16,18,23,12,56,44,3,29,23,21,17,7,2918602444,1360496777,529776958,497118263,496327536,607632402,787747285,744116094,616380683,167416464,1161316800,662181300,770526545,1001959626,515698486,2395377498,1883721723,107314697,1230224422,996370120,900841608,736567043,307781331,820354,397946,145955,134146,139244,168198,232811,220743,177203,35270,332488,195254,236081,291906,127301,647772,570528,37250,388389,284630,223566,200939,83526,9,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS300001,슈퍼마켓,4294246774,238321,80,21,15,19,14,15,17,14,6,0,9,22,33,29,7,34,66,1,6,9,32,23,30,3416028811,878217963,655799850,820223939,601581082,626961179,711462761,604573104,273644859,0,390969859,956196059,1415746807,1248497509,282836540,1459732123,2820019856,22056085,237721910,377059410,1378261474,1000381914,1264271186,181858,56463,33976,34970,34925,35564,42423,36708,19755,0,18333,47407,63878,81718,26985,88661,148877,3989,27832,32024,62018,53307,58368,19,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200037,노래방,167608424,6595,66,34,9,9,11,19,18,20,15,17,0,0,3,26,54,73,27,2,14,25,21,14,24,110144843,57463581,14991998,14574001,17898681,32446927,30233236,32712388,24751193,28125428,141284,509835,4989160,44201680,89641037,114880335,43197700,3392957,22688215,39605314,33387618,21860180,37143749,4149,2446,506,684,801,897,1261,1379,1067,1036,33,183,628,1974,2741,3936,2560,663,1962,1408,1153,650,658,6,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200031,세탁소,181541840,5398,97,3,23,15,21,25,13,3,0,0,18,24,21,38,0,33,67,0,2,15,30,33,20,175829424,5712416,40771585,27714634,38448955,45667943,23226307,5712416,0,0,32673765,43031443,37193478,68643154,0,60332099,121209741,0,4359752,26531275,55228301,59814706,35607806,5083,315,1193,1099,1066,753,972,315,0,0,910,1412,1192,1884,0,1632,3766,0,32,447,1664,2136,1119,3,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200030,피부관리실,56040835,70,100,0,25,47,0,27,0,0,0,0,0,16,12,72,0,0,100,0,25,0,0,27,47,56040835,0,14098323,26563592,0,15378920,0,0,0,0,0,9046424,6461731,40532680,0,0,56040835,0,14098323,0,129235,15273184,26540093,70,0,11,35,0,24,0,0,0,0,0,23,12,35,0,0,70,0,11,0,12,23,24,8,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200028,미용실,904862724,10993,70,30,11,12,13,18,18,19,11,0,3,29,32,36,0,37,63,1,6,14,30,32,18,637414052,267448672,97420678,104477124,112667835,161751245,161097170,171165329,96283343,0,28163739,260844218,289609881,323736334,2508552,333453829,571408895,5028829,52829971,127751189,266569511,289892881,162790343,7358,3635,1286,1510,1227,1556,1779,2332,1303,0,877,3228,3549,3333,6,6102,4891,195,1038,1317,3231,3328,1884,22,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200024,스포츠클럽,230715259,415,68,32,7,7,25,14,15,25,7,0,39,15,12,33,1,56,44,0,2,18,43,15,22,157189349,73525910,15491935,15191935,58543752,32536055,35425672,57824899,15701011,0,89472519,34989481,28309211,76533556,1410492,105786928,83709510,0,4540352,34877898,80449692,28384840,41243657,284,131,19,55,74,62,74,83,48,0,33,103,67,180,32,197,211,0,93,35,176,79,26,3,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200017,골프연습장,117000000,976,86,14,12,8,15,11,40,7,7,0,34,15,21,24,6,49,51,0,2,17,43,10,27,100228336,16771664,13430329,8750884,17894484,12916966,47235673,8242946,8528718,160639,40115328,17764188,24120703,28448621,6390521,57504631,59495369,0,2450385,19869078,50731752,12007950,31940835,675,301,126,101,119,125,204,165,136,6,160,206,185,266,153,533,443,0,43,278,369,131,155,3,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200016,당구장,98107518,3730,51,49,10,8,8,12,13,23,26,0,6,21,39,28,6,49,51,7,20,12,44,13,5,50100137,48007381,9375820,7967380,8017389,11936016,12803532,22340098,25667283,330678,5809303,20799999,38213111,27397214,5557213,47938257,50169261,6809154,19250827,11365035,43370074,12662675,4649753,2175,1555,413,373,363,516,510,760,795,25,173,663,1354,1193,322,1952,1778,325,669,417,1458,592,269,3,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200008,한의원,1790919950,12192,79,21,12,15,20,13,19,21,0,0,10,37,33,20,0,36,64,0,14,24,28,20,14,1411087254,379832696,215264208,274953078,349086072,236795448,334988448,377582591,2250105,0,177360656,657463958,597942830,355036047,3116459,648459132,1138575275,0,256058420,422621643,497884935,364316303,246153105,10011,2181,1816,2125,1803,1759,2508,2119,62,0,1489,3930,4406,2272,95,5415,6739,0,1502,2261,2906,2494,2991,25,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200007,치과의원,1401267023,9949,90,10,17,22,28,8,16,10,0,0,8,42,26,23,1,40,60,0,1,13,33,19,34,1259017614,142249409,236040024,304226479,388008853,114238932,216503326,142249409,0,0,107523817,590077435,363168503,325117569,15379699,534865800,810974643,2066767,17896909,173206072,438113868,258172772,456384057,8813,1136,1756,2234,2213,663,1947,1136,0,0,1805,3223,2929,1984,8,4542,5371,63,574,1416,2932,2333,2596,8,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200006,일반의원,15286233919,316931,83,17,18,18,13,16,18,17,0,0,22,33,25,20,0,44,56,0,6,13,31,23,27,12727252714,2558981205,2803895456,2763728986,1960884938,2447333247,2751410087,2558981205,0,0,3322607556,5053776234,3863937724,3045912405,0,6647080664,8341420516,16578937,888248396,1884403377,4708286550,3450361680,4040622237,278340,38591,54269,58289,49872,58489,57421,38591,0,0,81307,91441,106213,37970,0,143507,170886,1749,21577,34368,66850,76841,113007,25,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200005,스포츠 강습,529271794,653,94,6,3,17,19,28,26,6,0,0,9,12,41,34,5,40,60,0,8,23,31,35,3,495163958,34107836,15830862,91351654,101223992,148972322,137785128,34107836,0,0,46192372,65462330,214217415,177842918,25556759,210240542,318597524,0,44507367,122903726,162938610,182499034,15989330,580,73,65,167,104,121,123,73,0,0,66,140,178,176,93,150,493,0,102,109,178,226,28,7,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200003,예술학원,924107024,1823,88,12,10,29,24,16,9,9,4,0,2,14,24,29,31,55,45,1,2,1,76,19,1,810017466,114089558,95402187,264471627,218337783,146921739,84884130,81360650,32728908,0,22617604,131861774,218499166,265073369,286055111,504825330,419281694,4768563,21841791,9419407,698074571,177996008,12006684,1479,344,409,219,264,230,357,132,212,0,78,486,438,669,152,899,924,131,46,58,1254,300,34,11,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200002,외국어학원,2008968805,5813,73,27,12,16,14,16,16,17,10,0,4,13,25,50,9,45,56,0,0,1,61,34,3,1470267591,538701214,238993253,324223445,281085109,311509723,314456061,345180391,193520823,2295884,76174052,264300225,500269915,994710450,171218279,892265106,1110940910,7360186,2166444,27571816,1225616798,689273059,51217713,4140,1673,595,826,841,893,985,985,688,15,219,727,1452,2899,501,2606,3201,24,4,82,3609,1951,138,60,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS200001,일반교습학원,6101373049,14755,78,22,14,19,15,13,18,14,8,0,5,10,27,48,10,43,57,0,0,1,67,29,3,4752332261,1349040788,829059050,1185340562,887347971,780308195,1070276483,875059738,473981050,10351773,315443376,591791182,1661675250,2926255729,595855739,2597701201,3503671848,288796,3122105,77469180,4081575324,1749212698,189704946,11099,3656,1921,2694,2107,1843,2534,2414,1242,20,917,1707,4162,6703,1246,6020,8735,57,8,247,9856,4063,524,64,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS100010,커피-음료,1775482952,230026,68,32,13,12,13,13,18,19,13,0,15,29,29,23,4,34,66,2,27,23,23,16,9,1208872425,566610527,222597116,207065893,232859489,230465424,315884503,329956370,236654157,0,274186841,514675322,508375138,414904473,63341178,588717114,1137029492,41072070,467312086,399012573,397550684,273070342,147728852,157223,72803,28754,27800,29777,30935,39957,42410,30393,0,51526,62119,61476,47829,7076,80861,144904,6534,62773,54406,50915,34798,16334,28,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS100009,호프-간이주점,857377455,15307,75,25,11,14,15,15,21,16,8,20,0,0,0,19,61,58,42,2,34,30,15,14,5,646174211,211203244,90273174,117880049,124709019,132342411,180969558,140777932,70425312,171414794,0,0,2717868,162245651,520999142,456878488,325880495,11818771,269606977,236479171,114818139,110520426,39515498,11490,3817,1795,2022,2064,2465,3144,2637,1180,2957,0,0,79,3204,9067,8121,6072,274,4675,4109,2140,2299,697,4,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS100008,분식전문점,3493423781,285986,68,33,12,12,12,13,18,18,15,0,12,32,25,30,2,37,64,1,25,27,20,17,10,2356445510,1136978271,433491604,405285430,429396186,456989450,631282840,623604749,513373522,105800,403630139,1110447654,860121332,1053949607,65169249,1222158943,2123026736,30362928,846468944,885005000,674467293,580491313,328390201,195205,90781,34690,32493,35332,38685,54005,50378,40403,15,37589,87154,68999,87138,5091,99783,177687,2879,71237,73438,53645,47726,28542,19,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS100007,치킨전문점,447137872,10200,73,27,9,13,14,15,22,18,9,6,0,0,3,35,56,65,35,1,25,21,23,23,8,326898799,120239073,42214078,56613449,61158194,68415300,98497778,79758694,40480379,25271724,0,0,12809801,157758698,251297649,265578408,140539149,3072055,100573743,87004069,91191979,91931776,32343934,7424,2776,997,1202,1447,1530,2248,1795,981,573,0,0,316,4076,5235,6008,3455,148,2556,1918,2001,2107,730,5,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS100006,패스트푸드점,678682973,74940,69,31,14,11,13,13,18,16,15,0,12,31,24,34,0,53,47,2,30,24,19,17,9,470709671,207973302,91798008,75090870,91110122,87999945,124710726,106054783,101918519,0,80593978,207577670,161407468,227826350,1277507,344699534,308220168,9828783,195194533,158785517,124293468,108669443,56147957,53295,21645,10427,8461,10452,9916,14039,11243,10402,0,9457,21734,19195,24477,77,38425,34780,1096,21639,17803,13229,12497,6941,9,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS100005,제과점,2802663961,243468,65,35,12,11,12,13,17,18,17,0,12,28,25,33,3,41,59,2,27,25,21,16,10,1832003112,970660849,333325171,311904160,337055010,361726873,487991898,500993846,469667003,353507,324570036,772921985,686459102,935119819,83239512,1112636274,1575128516,48292887,718130692,658538196,567660453,432210604,262931959,162119,81349,29494,26871,28963,32135,44656,42386,38963,52,36527,58955,61858,77808,8268,95237,142632,4792,64672,55490,47962,39882,25072,23,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS100004,양식음식점,1659843154,44741,62,38,11,10,12,13,16,19,19,1,1,28,23,37,11,41,59,2,24,28,22,16,8,1032481742,627361412,181967216,168529010,200434211,213026109,268525196,316703255,310658157,13927973,7955597,469445021,376262421,613617097,178635045,615681875,880011043,27480905,361892657,416743510,331213416,243288966,115073463,29173,15568,5319,5023,5600,5768,7463,7992,7576,308,668,14182,11083,15241,3259,16642,25435,1329,11394,11094,8518,6593,3152,22,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS100003,일식음식점,2462519841,55523,65,35,13,12,13,13,15,16,19,0,0,31,28,41,0,43,57,1,26,26,22,17,9,1606584236,855935605,313785797,289847370,322210902,323099913,357640254,400141504,455794101,0,0,770023729,680298898,1005880273,6316941,976629898,1312263354,14887427,589575682,586767987,501664610,393052477,202945068,38597,16926,7634,7430,7417,7593,8523,8281,8645,0,0,17329,16224,21876,94,19636,32974,539,12461,12460,12030,9318,5799,9,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS100002,중식음식점,1910965975,20246,66,34,13,11,14,13,15,17,17,0,0,21,20,43,15,48,53,0,19,29,21,17,14,1265035559,645930416,256233139,214863432,268949848,243917841,281071299,319626482,326303934,0,161687,406225116,389490837,830063124,285025211,681227851,753168314,3812642,269160237,417311955,300221332,243593938,200296061,13318,6928,2359,2507,2729,2520,3203,3458,3470,0,15,5499,5293,8863,576,7109,11227,133,4965,5946,3092,2661,1541,6,서초구,반포4동
2022,3,D,발달상권,2120167,고속터미널(고속터미널역),CS100001,한식음식점,6433061523,183883,71,29,13,13,14,14,17,16,13,0,2,27,17,39,14,54,46,1,16,23,21,21,18,4560047098,1873014425,840662851,836825021,878899215,901922538,1101737473,1032241271,840773154,22525088,133947609,1762609584,1091424418,2498720481,923834343,2931874086,2504356587,42173362,857796517,1272567983,1161150039,1141460208,961082563,136713,47170,24814,26076,26104,27103,32616,26911,20259,260,7546,69646,34515,57812,14104,90032,76608,2163,25530,35554,35763,38319,29304,45,서초구,반포4동
2022,2,D,발달상권,2120167,고속터미널(고속터미널역),CS300028,화초,12089886555,180822,75,25,10,12,27,11,15,16,9,0,17,34,28,18,3,48,52,1,17,22,11,27,22,9072983987,3016902568,1153069875,1424474957,3285255083,1347746790,1862437282,1874878312,1142024256,49189804,2021217012,4115922891,3410661883,2148127440,344767525,5283289068,5799731854,112805250,1870313912,2435801214,1164766857,3021972173,2477361519,100729,80093,15751,12676,20128,20826,31348,47077,33016,856,18327,43513,50779,61131,6216,62132,107095,3712,57961,50570,23925,19426,13631,67,서초구,반포4동
2022,2,D,발달상권,2120167,고속터미널(고속터미널역),CS300027,섬유제품,218482218,1594,72,28,9,25,2,14,22,25,4,0,23,41,32,4,0,53,47,0,0,8,21,61,11,156471491,62010727,18877981,55157606,4825436,30027975,47582493,53512674,8498053,0,50806056,90220621,69743500,7712041,0,88580754,78366353,0,0,12670579,34797896,101706854,17771777,1047,547,227,273,114,228,205,365,182,0,114,524,728,228,0,303,1178,0,0,97,236,492,655,4,서초구,반포4동
2022,2,D,발달상권,2120167,고속터미널(고속터미널역),CS300022,화장품,211961100,12939,73,27,12,13,13,17,19,14,12,0,4,17,39,34,6,29,71,0,11,19,22,27,21,155534636,56426464,25151993,27654750,26706637,34975667,41045589,30134298,26292166,0,8705735,35772446,82887703,71117250,13477966,61307393,148985521,240046,23439024,39474733,46075334,57347878,44022300,8989,3950,1602,1839,1641,1898,2009,2078,1872,0,724,2248,3679,5469,819,2258,10667,53,2438,2693,2134,2927,2686,23,서초구,반포4동
2022,2,D,발달상권,2120167,고속터미널(고속터미널역),CS300021,문구,13005055,268,100,0,11,0,67,22,0,0,0,0,22,0,78,0,0,100,0,0,0,0,11,67,22,13005055,0,1407764,0,8714727,2882564,0,0,0,0,2882564,0,10122491,0,0,13005055,0,0,0,0,1407764,8714727,2882564,268,0,67,0,134,67,0,0,0,0,67,0,201,0,0,268,0,0,0,0,67,134,67,7,서초구,반포4동
2022,2,D,발달상권,2120167,고속터미널(고속터미널역),CS300020,서적,486632584,13321,81,19,12,20,25,15,9,15,4,0,8,30,39,21,2,45,55,1,1,9,39,17,33,393815309,92817275,58939415,98875031,120341447,74089903,41569513,71506425,21310850,0,39009944,147634525,190896104,101525970,7566041,218491292,268141292,5111619,6394996,44551638,188028548,83222750,159323033,10652,2669,2007,2574,2286,2209,1576,1828,841,0,866,4268,4363,3490,334,5491,7830,221,300,921,5429,3189,3261,4,서초구,반포4동
2022,2,D,발달상권,2120167,고속터미널(고속터미널역),CS300019,의료기기,1130193835,2425,100,0,29,8,26,11,27,0,0,0,2,18,66,15,0,11,90,0,0,23,1,4,72,1130193835,0,328473572,89032742,288048605,123813431,300825485,0,0,0,19496942,198171430,746112266,166413197,0,118522623,1009821957,0,0,260952980,11026231,42278600,814086769,2425,0,704,208,221,443,849,0,0,0,170,707,1415,133,0,1495,857,0,0,295,154,242,1660,4,서초구,반포4동
2022,2,D,발달상권,2120167,고속터미널(고속터미널역),CS300018,의약품,3117078829,212743,84,16,19,17,16,14,18,15,1,0,18,29,33,20,0,51,50,1,6,11,21,24,38,2615818671,501260158,581851380,533204056,500601168,433716205,566445862,460628787,40631371,0,551350499,889846472,1038005770,631526006,6350082,1552773431,1521788162,15553153,183751703,332778449,640803407,743879812,1157795070,177744,34999,38068,36400,34928,29416,38932,30696,4303,0,38634,58476,67719,47172,742,98841,113243,2159,19920,27648,48763,50671,62922,12,서초구,반포4동
2022,2,D,발달상권,2120167,고속터미널(고속터미널역),CS300017,시계및귀금속,14162405360,27680,74,26,15,7,5,7,41,25,1,0,9,23,51,18,0,39,61,0,11,12,23,24,31,10499898832,3662506528,2101710758,987717117,687522847,941128525,5781819585,3584923854,77582674,0,1219393017,3206035802,7153005641,2583970900,0,4370126798,6782655581,0,1185182566,1350815729,2514126999,2646348930,3456308155,20857,6823,4288,3704,1755,3704,7406,5458,1365,0,1950,7407,12670,5653,0,14619,12281,0,2534,4873,6042,6043,7408,55,서초구,반포4동
2022,2,D,발달상권,2120167,고속터미널(고속터미널역),CS300016,안경,121636125,864,62,38,11,12,12,8,19,24,14,0,2,26,28,43,0,43,57,0,4,12,18,38,27,75461790,46174335,13469489,14870148,13985522,9493937,23642694,28939917,17234418,0,2964552,31620127,34221349,52830097,0,52569753,69066372,421538,4689882,14722237,21953425,46727790,33121253,548,316,136,95,116,85,116,179,137,0,42,227,268,327,0,410,454,5,64,96,228,278,193,6,서초구,반포4동
2022,2,D,발달상권,2120167,고속터미널(고속터미널역),CS300015,가방,2561581365,63452,65,35,12,19,12,13,9,16,19,0,4,24,46,26,0,25,75,0,4,7,18,30,41,1662275435,899305930,302169536,477091741,307485800,343327703,232200655,418612849,480693081,0,94492290,617372492,1176952059,672764524,0,632947915,1871697988,3193762,91107030,186053872,452564151,758581612,1013145475,43045,20407,7203,12864,7374,9946,5658,10975,9432,0,2057,15777,27268,18350,0,15616,47321,348,4170,5201,10052,18542,24624,13,서초구,반포4동
2022,2,D,발달상권,2120167,고속터미널(고속터미널역),CS300011,일반의류,4517774959,128552,71,29,12,18,13,15,14,18,11,0,2,32,34,31,2,23,77,1,11,14,24,24,26,3207171932,1310603027,548045910,798408838,564383868,686385113,609948203,799205082,511397945,0,84858726,1429754750,1544013539,1391297346,67850598,958651787,3134689014,18590338,459657252,579164168,974481092,993770639,1067677312,88577,39975,15891,18823,18432,16674,18757,23170,16805,0,2936,43399,42899,38631,687,27952,97526,1101,17781,21431,25649,27833,31685,157,서초구,반포4동
2022,2,D,발달상권,2120167,고속터미널(고속터미널역),CS300007,육류판매,251025803,2942,78,23,11,14,16,19,17,13,9,0,11,22,28,39,0,32,68,0,1,3,32,36,28,194425553,56600250,28586538,34808321,41266021,46457885,43306788,33590583,23009667,0,28429324,54322975,69957413,97802442,513649,74450823,157461781,0,3076322,6942188,74914536,82297957,64681601,2331,611,407,464,459,511,490,361,250,0,230,630,917,1151,14,930,1828,0,20,117,1042,878,701,6,서초구,반포4동
2022,2,D,발달상권,2120167,고속터미널(고속터미널역),CS300004,핸드폰,199071387,878,100,0,0,0,0,99,1,0,0,0,99,1,0,0,0,99,1,0,0,0,0,99,1,199071387,0,0,0,0,197935019,1136368,0,0,0,197935019,1136368,0,0,0,197935019,1136368,0,0,0,0,197935019,1136368,878,0,0,0,0,310,568,0,0,0,310,568,0,0,0,310,568,0,0,0,0,310,568,7,서초구,반포4동
